num_players,player_stack,blind,player_cards,pre_flop,flop,decision_flop,turn,decision_turn,river,decision_river,net_result
5,21.15,0,2s Ks,"received, received, folds",5c 2c 9c,,Kd,,,,0.0
5,40.0,0,4c 5d,"received, received, folds",,,,,,,0.0
6,26.52,1,3h 3d,"received, received, folds",8d Ad 10d,,,,,,-0.5
4,40.0,2,7c Ad,"received, received, calls",8h Qs 10c,checks,8s,checks,4h,"checks, mucks",-4.0
4,26.65,1,Jh Jc,"received, received, raises",Ad As 3h,checks,4c,"bets, mucks",,,1.13
4,40.0,0,7h 10c,"received, received, folds",,,,,,,0.0
4,20.25,1,Qc 10s,"received, received, calls",9c 7d 8c,bets,As,"bets, mucks",,,0.9
6,27.52,2,Jc 7s,"received, received, folds",,,,,,,-1.0
6,20.0,0,6c 3c,"received, received, folds",5c 6d 6s,,As,,3h,,0.0
5,25.91,0,10d 9d,"received, received, raises",Ac 9c Ks,checks,Jd,checks,Ad,checks,0.06
4,40.0,0,Qc 6c,"received, received, folds",,,,,,,0.0
4,20.75,2,2c 8h,"received, received, folds",,,,,,,-0.5
4,25.91,0,3d 6s,"received, received, folds",,,,,,,0.0
4,40.0,1,2h 3h,"received, received, folds",,,,,,,-1.0
4,20.75,0,10h Ks,"received, received, folds",,,,,,,0.0
4,25.51,2,8h Kh,"received, received, calls",As Ad 10c,checks,6c,checks,8s,checks,1.14
4,40.0,0,9c 4h,"received, received, folds",2d 4d 3d,,9h,,,,0.0
5,20.0,0,Kd 7c,"received, received, folds",8c 3h Kh,,,,,,0.0
6,20.0,0,Js Jd,"received, received, raises",6s Jc 8h,bets,Kc,"allin, mucks",,,7.52
4,25.51,0,4d 2c,"received, received, folds",,,,,,,0.0
4,20.0,0,Ad Kh,"received, received, raises, mucks",,,,,,,0.75
5,20.0,0,5d 10d,"received, received, folds",,,,,,,0.0
6,40.0,2,8d Jc,"received, received, calls",10c 3c 5s,checks,2h,checks,,"checks, mucks",-4.0
4,25.51,0,Kh 3c,"received, received, folds",,,,,,,0.0
5,20.0,0,8d 3c,"received, received, folds",,,,,,,0.0
4,20.0,1,7h 3h,"received, received, folds",Kc 4h 5c,,,,,,-0.25
4,22.85,1,Jh Jd,"received, received, raises",3h Ad As,checks,3c,checks,Jc,"bets, mucks",3.06
6,20.0,0,4h 7c,"received, received, folds",9h 10s 7s,,,,5d,,0.0
5,20.0,1,5c 8h,"received, received, folds",,,,,,,-0.25
4,20.0,2,8d Qh,"received, received, folds",,,,,,,-0.5
3,25.06,1,Kc 6c,"received, received, calls",7c 8h 3c,"bets, mucks",,,,,0.45
5,40.0,0,3c Ks,"received, received, folds",Kh 5h Jh,,9h,,,,0.0
6,40.0,0,2d 2s,"received, received, raises",Qd 10s 5s,checks,6h,folds,,,-4.8
5,22.85,0,Qh 2s,"received, received, folds",,,,,,,0.0
5,20.0,0,10h 3d,"received, received, folds",,,,,,,0.0
6,20.0,0,5d 8h,"received, received, folds",,,,,,,0.0
6,20.0,0,8d 2s,"received, received, folds",,,,,,,0.0
3,24.81,2,2c As,"received, received, mucks",,,,,,,0.25
5,22.85,0,9c 2d,"received, received, folds",,,,,,,0.0
6,20.0,0,10s 2h,"received, received, folds",,,,,,,0.0
5,20.0,0,3c 8c,"received, received, folds",,,,,,,0.0
6,20.0,0,3h Ac,"received, received, folds",,,,,,,0.0
5,22.85,0,Kh 6s,"received, received, folds",,,,,,,0.0
5,20.0,1,4s 10s,"received, received, folds",,,,,,,-0.5
5,20.0,2,3d 6c,"received, received, folds",,,,,,,-1.0
4,24.81,0,Qs 9d,"received, received, folds",7c 5s 4h,,Jc,,7s,,0.0
5,40.0,0,4s 3d,"received, received, folds",5c 6c 2h,,7h,,Jd,,0.0
6,20.0,0,2s 9d,"received, received, folds",,,,,,,0.0
5,25.06,1,Qs 3h,"received, received, folds",,,,,,,-0.25
5,20.25,1,10s 9s,"received, received, raises, calls",Ac Jc 10c,"checks, folds",,,,,-5.0
6,20.0,0,4s 6d,"received, received, folds",,,,,,,0.0
6,40.0,0,5h 6d,"received, received, folds",Jh 5d As,,Js,,4h,,0.0
5,40.0,0,9d 2h,"received, received, folds",Qs 8c 2d,,,,,,0.0
5,20.0,2,7h 9d,"received, received, mucks",,,,,,,0.25
5,25.56,2,8c 7d,"received, received, folds",4h 3s 4c,,,,,,-0.5
6,20.0,1,5c 2s,"received, received, folds",,,,,,,-0.25
5,23.1,1,5h Ac,"received, received, folds",9h 6d As,,Jh,,8s,,-0.25
5,24.81,0,Ah Qd,"received, received, raises, mucks",,,,,,,0.75
5,40.0,1,4c 4s,"received, received, folds",,,,,,,-1.0
6,40.0,1,8c 2s,"received, received, folds",4s Jc 6h,,3c,,Js,,-1.0
5,23.6,2,Kd 9c,"received, received, folds",,,,,,,-0.5
5,24.81,0,2c 6d,"received, received, folds",,,,,,,0.0
6,20.0,2,2s As,"received, received, calls",6h 5s 10d,"checks, folds",,,,,-1.13
5,23.6,0,Qc 6s,"received, received, folds",,,,,,,0.0
5,24.81,0,Kc 7d,"received, received, folds",8c 7s 2d,,,,,,0.0
5,23.6,0,6s 4d,"received, received, folds",,,,,,,0.0
6,40.0,2,Jd Qc,"received, received, calls",Qh 5s 2h,"checks, calls",Js,"checks, allin",Kh,,-40.0
6,40.0,2,10h Qc,"received, received, calls",Qd Kc 8c,"checks, calls",Ac,checks,3s,"checks, mucks",-10.0
5,24.31,1,Kh Ks,"received, received, raises, mucks",,,,,,,0.5
5,20.0,0,3h 7d,"received, received, folds",6c 2h 2s,,7h,,,,0.0
5,23.6,0,6h Qs,"received, received, folds",,,,,,,0.0
6,40.0,0,6c 8s,"received, received, folds",3s 7s 3d,,Ac,,9h,,0.0
5,20.0,0,2s 6c,"received, received, folds",,,,,,,0.0
5,24.81,2,Kc 5h,"received, received, folds",Ac 6c Jd,,,,,,-0.5
3,28.85,1,8d 7h,"received, received, folds",,,,,,,-0.25
5,24.06,0,Ac 8c,"received, received, raises, mucks",,,,,,,0.75
5,23.85,1,Kc 4s,"received, received, folds",8h 6c Ah,,5d,,3s,,-0.25
6,40.0,0,7d Qd,"received, received, folds",,,,,,,0.0
5,24.06,0,Ac 3s,"received, received, folds",,,,,,,0.0
4,29.35,2,4c 8c,"received, received, folds",Jh 4s Js,,7s,,8s,,-0.5
6,24.35,2,9d Js,"received, received, folds",,,,,,,-0.5
6,20.0,0,7h Qc,"received, received, folds",3s 3c 4d,,4c,,,,0.0
5,24.06,0,7s 3d,"received, received, folds",4s Jc 5h,,,,,,0.0
6,40.0,0,3s 8c,"received, received, folds",10c Kd 3d,,,,Qs,,0.0
6,20.25,1,5h Qh,"received, received, folds",,,,,,,-0.25
5,24.31,1,5h Kd,"received, received, folds",,,,,,,-0.25
6,40.0,1,5d 8h,"received, received, folds",,,,,,,-1.0
6,20.75,2,Kc 6d,"received, received, folds",,,,,,,-0.5
4,24.06,2,7d Ks,"received, received, mucks",,,,,,,0.25
6,24.35,0,9s Kc,"received, received, folds",10h Kd As,,,,2h,,0.0
4,24.06,0,8s 7h,"received, received, folds",,,,,,,0.0
6,24.35,0,Kc 8h,"received, received, folds",,,,,,,0.0
4,24.06,0,7d 2h,"received, received, folds",4d 9c 9d,,,,,,0.0
6,40.0,2,3c Ad,"received, received, folds",,,,,,,-2.0
6,20.75,0,Kd 9d,"received, received, folds",Kc 8d 5s,,,,,,0.0
5,24.31,1,5d Kh,"received, received, folds",,,,,,,-0.25
6,40.0,0,Jd 4h,"received, received, folds",Ac 3c Kc,,,,,,0.0
6,20.0,0,Kh 10h,"received, received, raises, mucks",,,,,,,0.75
5,24.81,2,9h 4h,"received, received, folds",,,,,,,-0.5
5,31.1,0,Qc Kh,"received, received, raises, folds",5c Ks 10h,,5h,,,,-1.75
5,24.81,0,Kd 2d,"received, received, folds",,,,,,,0.0
6,24.35,0,8h Qc,"received, received, folds",10c 5d Jh,,5h,,7h,,0.0
5,40.0,0,Ks 5d,"received, received, folds",,,,,,,0.0
5,24.81,0,Ks 4s,"received, received, folds",9h Jc Kd,,,,,,0.0
6,20.0,0,2h Kc,"received, received, folds",10h 5s 10s,,,,Kh,,0.0
5,40.0,0,2h 6s,"received, received, folds",,,,,,,0.0
5,32.3,0,5d Kd,"received, received, raises",2c 8d Qh,checks,5h,checks,2d,"checks, folds",-1.2
5,23.88,0,Jh 8h,"received, received, calls",9c 2d 3d,"bets, mucks",,,,,0.93
5,20.0,0,3c 7c,"received, received, folds",,,,,,,0.0
6,24.35,0,7d Js,"received, received, folds",7s 9h 5d,,,,,,0.0
6,40.0,0,2h 10s,"received, received, folds",Kh 5h As,,,,,,0.0
6,20.0,1,Qh Ks,"received, received, folds",,,,,,,-0.25
5,40.0,1,6h Ad,"received, received, folds",,,,,,,-1.0
6,24.13,1,4d Ah,"received, received, folds",7s 10c Ks,,6c,,6h,,-0.25
5,33.8,0,Qh Jd,"received, received, raises, folds",6d 7s 6s,,Ad,,Kd,,-1.5
5,20.0,2,6d 9h,"received, received, folds",,,,,,,-0.5
6,23.22,1,Ks Qs,"received, received, raises",Qh Ah As,checks,7c,"bets, mucks",,,1.13
5,34.05,1,6d 9d,"received, received, folds",,,,,,,-0.25
6,23.72,2,10d 4s,"received, received, folds",,,,,,,-0.5
5,20.0,0,Jh 2h,"received, received, folds",3d Ks 3s,,,,,,0.0
6,22.99,2,9c 10c,"received, received, calls",6d 8s Jd,checks,Jc,"bets, mucks",,,1.14
5,34.05,0,5s 3h,"received, received, folds",,,,,,,0.0
6,23.72,0,6c 3h,"received, received, folds",,,,,,,0.0
6,23.99,0,6c Ac,"received, received, raises, folds",9c 3c 5s,,4c,,Js,,-1.0
6,23.99,0,8d Ac,"received, received, folds",9c 10c 3h,,4h,,7c,,0.0
6,20.0,0,10s Ad,"received, received, raises",Kc 3h 4s,"bets, folds",,,,,-1.7
6,20.0,0,Kc Ac,"received, received, raises",6s As 7s,"bets, mucks",,,,,3.99
6,23.72,0,4h 2d,"received, received, folds",5s Kd 5h,,2h,,2c,,0.0
6,34.05,0,5d 8s,"received, received, folds",9c Kc 2c,,7s,,6s,,0.0
6,23.72,0,5h Jc,"received, received, folds",,,,,,,0.0
6,23.72,0,6c Qs,"received, received, folds",,,,,,,0.0
5,20.0,0,7d 9d,"received, received, folds",10h 7c Qh,,3s,,Qd,,0.0
6,20.0,0,Ks 5c,"received, received, folds",9d 7d 4h,,6d,,Kc,,0.0
6,36.25,0,Jc Kc,"received, received, raises",8d Ah 10h,"bets, folds",,,,,-2.2
6,23.97,1,3h 4h,"received, received, folds",,,,,,,-0.25
5,27.77,0,3h 5s,"received, received, folds",,,,,,,0.0
6,36.25,0,Qd 6h,"received, received, folds",7c 4d 4s,,Qc,,6c,,0.0
6,20.25,1,7s Jh,"received, received, folds",,,,,,,-0.25
6,20.0,1,3c Kc,"received, received, folds",5d 3s Qd,,6d,,,,-0.25
5,22.83,2,8d 8s,"received, received, calls",As Jd 9s,checks,6d,checks,9d,checks,1.14
5,27.77,0,7c Jh,"received, received, folds",As Qs 8d,,Ad,,6d,,0.0
5,20.75,2,10h 6s,"received, received, folds",,,,,,,-0.5
5,42.52,1,Js Ad,"received, received, raises, calls",5c 10c 6s,,7h,,9h,,-6.27
6,20.0,2,Jh 10d,"received, received, calls",8h 6h 8s,"checks, folds",,,,,-1.0
5,20.75,0,9d 3h,"received, received, folds",,,,,,,0.0
5,20.75,0,Qc 7c,"received, received, folds",,,,,,,0.0
5,22.83,0,Qd 8d,"received, received, folds",Jh Kd 6c,,,,,,0.0
5,28.02,1,Kc 3c,"received, received, folds",Qs Kh 4s,,5s,,6h,,-0.25
5,20.0,0,9d Qd,"received, received, raises, mucks",,,,,,,0.75
5,20.0,2,5d Kd,"received, received, calls",7d 10d 6h,"checks, allin",9d,,Ks,,22.52
5,27.77,2,Ah 7c,"received, received, mucks",,,,,,,0.25
5,20.0,1,10s 6c,"received, received, folds",6d 7s 7c,,7h,,,,-0.25
5,20.0,0,5c 8d,"received, received, folds",3d 7d Ac,,8h,,2h,,0.0
5,21.2,0,8s 8c,"received, received, raises",4s 9d 3c,"checks, calls",Qd,bets,2s,checks,6.57
5,22.83,0,4c Jc,"received, received, folds",2h Js Jd,,5d,,7s,,0.0
5,20.0,2,5h 10h,"received, received, calls",As Js 4h,"checks, folds",,,,,-1.13
5,20.0,0,Kc Kh,"received, received, raises",Ah 4s 5h,checks,5d,bets,9s,checks,2.83
5,20.0,0,5s 10s,"received, received, folds",3h 6h Qd,,,,,,0.0
6,21.2,0,3c 5h,"received, received, folds",6d 7d 3h,,,,,,0.0
5,20.0,1,6s 5s,"received, received, folds",7c Qh Qd,,,,,,-0.25
6,20.45,0,As 7h,"received, received, raises, mucks",,,,,,,0.75
6,20.0,0,7s Ad,"received, received, folds",6s 4h 2s,,9h,,,,0.0
5,20.0,2,Qs 5s,"received, received, folds",,,,,,,-0.5
6,20.0,1,5c 9c,"received, received, calls",9d As 6s,"bets, mucks",,,,,0.45
5,20.0,0,2c 10s,"received, received, folds",,,,,,,0.0
5,20.0,0,5c 10h,"received, received, folds",,,,,,,0.0
6,20.0,2,Qd 9c,"received, received, calls",7s 6c Ah,"checks, folds",,,,,-1.0
5,20.0,0,7s Qd,"received, received, folds",,,,,,,0.0
5,20.0,1,Qh 6h,"received, received, folds",,,,,,,-0.25
6,20.0,1,Qs 2d,"received, received, folds",5d 2c 3s,,9d,,5s,,-0.25
5,20.0,2,4h 2c,"received, received, folds",3c 8s Kd,,6c,,,,-0.5
6,20.0,2,3c Ac,"received, received, calls",Qs Kc Kd,checks,5s,"checks, folds",,,-1.0
6,20.0,0,4s 8c,"received, received, folds",7h 6c Qh,,Jh,,Ah,,0.0
6,20.0,0,4h 5c,"received, received, folds",Kh 9c Ac,,8s,,,,0.0
5,20.0,0,9c Qc,"received, received, is, folds",,,,,,,0.0
6,20.0,0,Kh Ad,"received, received, raises",5c 3h Jh,"bets, is, folds",,,,,-6.14
5,20.0,1,4d 9d,"received, received, is, folds",10d Qh 3h,,7h,,,,-0.25
6,20.0,0,9d 4d,"received, received, folds",4c 3c 8d,,,,,,0.0
7,20.25,1,Ks 8d,"received, received, is, folds",2h 3c 9h,,5d,,As,,-0.25
5,20.0,2,7s 4h,"received, received, is, folds",5c As 9s,,2d,,,,-0.5
7,20.0,2,5d 2d,"received, received, mucks",,,,,,,0.25
5,101.65,0,6h Kd,"received, received, folds",Ah 8h 9c,,2s,,6s,,0.0
5,88.0,0,Ad Kd,"received, received, raises, calls",3s 7d Ah,checks,As,"bets, mucks",,,13.65
5,88.0,0,5c Kh,"received, received, folds",,,,,,,0.0
4,89.0,1,9h Ac,"received, received, folds",,,,,,,-1.0
4,80.0,2,5d Kh,"received, received, checks",7h 8c Kd,bets,9s,calls,,checks,9.0
6,41.43,0,10c Qc,"received, received, raises",Qd 8h Qs,checks,Ac,"bets, mucks",,,1.14
6,41.43,0,2c Ah,"received, received, folds",,,,,,,0.0
6,35.55,0,9s Kc,"received, received, folds",,,,,,,0.0
6,23.34,0,10h Ah,"received, received, calls",2s Qd 10c,bets,4s,bets,,bets,18.09
5,37.05,0,Qh 10d,"received, received, raises, folds",,,,,,,-1.5
6,23.59,1,3h Ad,"received, received, folds",,,,,,,-0.25
5,37.3,1,10d Jd,"received, received, folds",,,,,,,-0.25
5,24.09,2,3h 2c,"received, received, folds",,,,,,,-0.5
5,24.09,0,7d 8d,"received, received, folds",,,,,,,0.0
5,24.09,0,7h 8d,"received, received, folds",,,,,,,0.0
4,24.09,0,3h 2h,"received, received, folds",,,,,,,0.0
6,41.83,2,4c 8c,"received, received, calls",5s 5h Qc,calls,Ac,calls,9s,"checks, mucks",-4.53
4,24.84,2,4h 7s,"received, received, folds",,,,,,,-0.5
5,24.84,0,Jd 5h,"received, received, folds",,,,,,,0.0
6,21.89,0,Qh Qs,"received, received, raises",3d 7c 6c,"bets, allin",Kh,,,,19.94
5,21.14,0,Qc Ah,"received, received, raises, mucks",,,,,,,0.75
5,20.0,0,Ad Qs,"received, received, raises",Jh 8s 4h,"bets, mucks",,,,,1.14
5,20.0,0,9c 10s,"received, received, folds",,,,,,,0.0
5,20.0,1,7d Ah,"received, received, folds",,,,,,,-0.25
5,24.34,1,6c 10s,"received, received, folds",3s 7c 3c,,,,5c,,-0.25
5,24.84,2,10d 4c,"received, received, folds",,,,,,,-0.5
6,20.0,2,8d Ah,"received, received, folds",2c 4d 6s,,9h,,,,-0.5
5,24.84,0,9h Qd,"received, received, folds",3h 7d 6c,,8d,,3d,,0.0
6,20.0,0,4d 10c,"received, received, folds",,,,,,,0.0
5,24.84,0,6c 2s,"received, received, folds",,,,,,,0.0
5,24.84,0,Qd 9c,"received, received, folds",,,,,,,0.0
6,20.0,0,3c 8c,"received, received, folds",,,,,,,0.0
6,20.0,0,4c 2s,"received, received, folds",,,,,,,0.0
6,20.0,1,10d Jc,"received, received, folds",,,,,,,-0.25
6,20.0,2,5h Jh,"received, received, folds",,,,,,,-0.5
5,25.09,1,Ks 7c,"received, received, folds",7d 7s 8d,,7h,,6h,,-0.25
5,24.84,2,8d 8h,"received, received, mucks",,,,,,,0.25
5,24.84,0,Qs 8c,"received, received, folds",6d 7c 9d,,,,,,0.0
6,20.0,0,5s Ac,"received, received, folds",4s 3c 10d,,3s,,Qd,,0.0
6,20.0,0,10h 5d,"received, received, folds",,,,,,,0.0
6,20.0,0,Jd 6c,"received, received, folds",,,,,,,0.0
5,24.84,0,4h 4c,"received, received, folds",7c 3h 4d,,,,,,0.0
6,20.0,0,8h 3h,"received, received, folds",,,,,,,0.0
5,24.84,0,7s 4s,"received, received, folds",Kc 10h 3s,,,,,,0.0
5,24.84,0,2c 6c,"received, received, folds",,,,,,,0.0
6,20.0,1,9c 3s,"received, received, folds",7c 7s Kc,,6d,,2s,,-0.25
6,20.0,2,9h 5s,"received, received, folds",,,,,,,-0.5
3,87.9,2,5s 3c,"received, received, checks",6d 4c 4s,checks,Qh,"raises, mucks",,,5.4
5,24.39,1,2c 9c,"received, received, calls",Ac Kd Ad,"bets, mucks",,,,,0.45
3,88.9,1,8c 4s,"received, received, folds",,,,,,,-1.0
4,87.9,2,3s 4s,"received, received, mucks",,,,,,,1.0
6,20.0,0,5c Ad,"received, received, folds",,,,,,,0.0
5,87.9,0,6s Qd,"received, received, folds",,,,,,,0.0
6,20.0,0,10d 5c,"received, received, folds",6h 6c 10s,,,,,,0.0
6,89.9,1,9d 10h,"received, received, calls",2h 6c Kh,"checks, folds",,,,,-2.0
5,24.89,2,Kh 4h,"received, received, checks",Ac Qs 4c,"checks, folds",5h,,3c,,-0.5
6,20.0,0,7c 5h,"received, received, folds",Jh Jd Kh,,2c,,,,0.0
6,91.9,2,4s Jd,"received, received, folds",,,,,,,-2.0
5,24.89,0,8s 5d,"received, received, folds",,,,,,,0.0
4,24.14,0,Kd Kh,"received, received, raises, mucks",,,,,,,0.75
6,91.9,0,Ad 6d,"received, received, folds",,,,,,,0.0
6,20.17,0,5d 5c,"received, received, calls",Jc 8c 6c,checks,,folds,,,-1.5
4,24.14,0,7h 6s,"received, received, folds",,,,,,,0.0
5,20.67,1,4d Jd,"received, received, calls, folds",,,,,,,-0.5
6,87.35,0,9s Ks,"received, received, raises",8s 9c 2s,"bets, mucks",,,,,4.55
4,22.97,0,Jc 9c,"received, received, calls",3c Jh 3s,"bets, mucks",,,,,1.17
5,21.17,2,4c 7h,"received, received, folds",4d Qd 5d,,,,,,-0.5
5,87.35,0,8h 3c,"received, received, folds",,,,,,,0.0
4,23.22,1,2d 8d,"received, received, folds",,,,,,,-0.25
5,22.97,2,8s 5h,"received, received, mucks",,,,,,,0.25
5,21.17,0,Ad 8d,"received, received, folds",6s Ah Kd,,6h,,4h,,0.0
5,21.17,0,As 4d,"received, received, folds",,,,,,,0.0
5,80.0,0,7d 7c,"received, received, calls",6c 3c Qd,checks,7s,"bets, mucks",,,7.35
5,21.17,0,Jc Kh,"received, received, folds",,,,,,,0.0
5,22.97,0,5s 2s,"received, received, folds",9s 8s 6h,,,,,,0.0
6,23.66,1,Js Qd,"received, received, raises",4d 4h 2h,bets,7s,"checks, folds",,,-2.49
5,80.0,1,Ah Qd,"received, received, raises",9s 10c 7h,checks,9c,"checks, folds",,,-12.75
5,22.22,0,Kh 10c,"received, received, raises, mucks",,,,,,,0.75
5,83.0,2,7c Ac,"received, received, raises, folds",,,,,,,-12.15
6,22.07,2,9h Ah,"received, received, calls",5d Qc 4h,checks,3h,"bets, mucks",,,1.59
5,21.47,0,Kc Qc,"received, received, raises, mucks",,,,,,,0.75
5,22.72,1,Ad 2d,"received, received, raises",2c 9s Qh,checks,,"checks, folds",,,-1.25
6,22.07,0,3s 10h,"received, received, folds",6c Jc 2s,,5d,,8d,,0.0
6,21.32,0,Qc Ac,"received, received, raises, mucks",,,,,,,0.75
5,83.0,0,3h 2c,"received, received, folds",10h 7h 2h,,8h,,Ac,,0.0
6,20.0,0,Kc Kd,"received, received, raises",Jd Ks 6s,"bets, mucks",,,,,1.32
5,22.83,2,10s Ad,"received, received, raises",As 8s Kd,checks,Jc,bets,Kh,"checks, calls",-0.11
5,83.0,0,2d 7s,"received, received, folds",,,,,,,0.0
5,22.83,0,7h Ks,"received, received, folds",,,,,,,0.0
5,80.0,0,Ah Jd,"received, received, raises, mucks",,,,,,,3.0
6,34.94,0,Kc Qc,"received, received, raises, calls",10c 8s Qd,calls,7c,calls,,,-19.25
5,22.08,0,Ad Jc,"received, received, raises, mucks",,,,,,,0.75
5,80.0,1,9s 4s,"received, received, calls",5h 5d Jh,"bets, folds",,,,,-4.0
5,22.08,0,7s 3h,"received, received, folds",,,,,,,0.0
6,35.19,1,Jh 5h,"received, received, folds",,,,,,,-0.25
5,21.33,0,6s 6h,"received, received, raises, mucks",,,,,,,0.75
5,21.58,1,3c 4h,"received, received, folds",Ac Qc Ks,,,,,,-0.25
6,32.96,2,10h 4h,"received, received, calls",4s 7c 5c,"checks, calls",Ac,checks,,bets,2.23
5,22.08,2,Qc 6s,"received, received, folds",,,,,,,-0.5
6,24.25,0,Ad As,"received, received, raises, calls",5s 3h Kh,calls,Qh,"bets, mucks",,,8.71
5,22.08,0,Ks 7c,"received, received, folds",8h 3c 10c,,,,9c,,0.0
6,80.0,2,3c 4s,"received, received, folds",As 7s Kc,,4c,,Ad,,-2.0
6,24.25,0,2h Qd,"received, received, folds",2d 10h 7c,,7s,,Ad,,0.0
5,22.08,0,4c Kh,"received, received, folds",Jd 2h 10c,,,,,,0.0
6,80.0,0,2h 3h,"received, received, folds",3c Kc 9s,,,,,,0.0
6,24.25,0,2d 7h,"received, received, folds",,,,,,,0.0
5,22.08,0,7s Ac,"received, received, folds",,,,,,,0.0
6,80.0,0,2d 7c,"received, received, folds",,,,,,,0.0
6,24.25,0,Ad 5h,"received, received, folds",,,,,,,0.0
6,80.0,0,Jh 5c,"received, received, folds",,,,,,,0.0
6,24.5,1,6c Qh,"received, received, folds",,,,,,,-0.25
5,22.08,0,10c 2h,"received, received, folds",,,,,,,0.0
5,22.33,1,7s 10d,"received, received, folds",,,,,,,-0.25
6,23.0,2,Ad Qs,"received, received, raises, mucks",,,,,,,1.5
6,80.0,0,5s Kd,"received, received, folds",4c 2s Jc,,,,,,0.0
5,22.08,2,9c 10h,"received, received, mucks",,,,,,,0.25
6,23.0,0,9c Jd,"received, received, folds",,,,,,,0.0
6,81.0,1,4s 6s,"received, received, folds",,,,,,,-1.0
6,80.0,2,6h 4c,"received, received, mucks",,,,,,,1.0
6,23.0,0,6h 8c,"received, received, folds",4h 2c 9s,,,,,,0.0
5,22.08,0,3s 3c,"received, received, folds",5d 9h Ah,,3h,,9s,,0.0
6,23.0,0,2h 10h,"received, received, folds",,,,,,,0.0
6,23.0,0,Qh 7h,"received, received, folds",,,,,,,0.0
5,22.08,0,6s 10s,"received, received, folds",,,,,,,0.0
5,23.25,1,Jh Qd,"received, received, folds",,,,,,,-0.25
5,22.08,0,8c Qh,"received, received, folds",,,,,,,0.0
5,21.75,2,Ad Qh,"received, received, raises, mucks",,,,,,,1.5
5,21.33,0,Ac Kh,"received, received, raises, mucks",,,,,,,0.75
5,21.75,0,5c 2s,"received, received, folds",,,,,,,0.0
5,21.75,0,9c 2s,"received, received, folds",,,,,,,0.0
5,21.58,1,As 6d,"received, received, folds",,,,,,,-0.25
5,22.08,2,9h 3s,"received, received, folds",,,,,,,-0.5
6,21.75,0,3c Kc,"received, received, folds",3d 4d Qc,,5s,,5c,,0.0
6,22.0,1,Qc 6d,"received, received, folds",,,,,,,-0.25
5,20.75,2,Ac Js,"received, received, raises, mucks",,,,,,,1.25
5,22.08,0,8c Qd,"received, received, folds",Jc Kd 8s,,Ac,,3h,,0.0
5,20.75,0,9d 4c,"received, received, folds",,,,,,,0.0
5,20.0,0,Jc Js,"received, received, raises, mucks",,,,,,,0.75
5,22.08,0,3d 7s,"received, received, folds",,,,,,,0.0
5,22.08,0,10h 4h,"received, received, folds",,,,,,,0.0
6,20.0,0,10d 5s,"received, received, folds",6s 10c Js,,3h,,2h,,0.0
5,22.08,0,Kc 10h,"received, received, folds",As 9c 8d,,5c,,6c,,0.0
6,20.0,0,2h Jc,"received, received, folds",9s 4h Jh,,2s,,,,0.0
4,31.63,0,2s Js,"received, received, folds",,,,,,,0.0
5,20.25,1,3s 3h,"received, received, raises",Ks 5h 10d,"is, checks",6d,checks,8c,checks,1.83
6,20.0,1,4d Qc,"received, received, folds",3h 10d 3s,,8h,,7c,,-0.25
5,20.75,2,8h 6h,"received, received, folds",,,,,,,-0.5
6,20.0,2,6c 2c,"received, received, folds",,,,,,,-0.5
6,20.0,0,5d 5s,"received, received, raises",Jh As 9d,bets,2c,checks,,"checks, mucks",-2.11
5,20.75,0,Kd Jc,"received, received, folds",,,,,,,0.0
5,20.75,0,10s 7s,"received, received, folds",,,,,,,0.0
5,20.75,0,5s Kc,"received, received, folds",,,,,,,0.0
6,20.0,0,10d 9c,"received, received, folds",9h Ac 3c,,Kd,,Qd,,0.0
5,20.75,0,9h Kc,"received, received, folds",7c 10s Ad,,,,,,0.0
6,20.0,0,4s Jd,"received, received, folds",5h 4h 5s,,,,,,0.0
5,20.0,2,2c 5c,"received, received, calls",2h 10d Kc,"checks, calls",8h,"bets, mucks",,,2.72
5,21.0,1,2c 5h,"received, received, folds",,,,,,,-0.25
5,20.75,2,7d 7h,"received, received, mucks",,,,,,,0.25
5,20.75,0,10c 9h,"received, received, folds",,,,,,,0.0
6,20.67,0,Ac 7c,"received, received, raises",3c 9h 8d,bets,9d,checks,Ah,bets,-3.69
4,20.75,0,5s 10h,"received, received, folds",,,,,,,0.0
4,20.75,0,6s 7s,"received, received, folds",,,,,,,0.0
4,20.0,0,As Qd,"received, received, raises, mucks",,,,,,,0.75
5,23.25,1,9s Qs,"received, received, raises",5s Kd 2h,"checks, folds",,,,,-2.58
5,23.75,2,Qs 9c,"received, received, checks",2h 4c 2s,checks,Ks,"checks, folds",,,-0.5
4,20.0,1,4h 6d,"received, received, folds",Qc 6s Ks,,,,,,-0.25
5,23.75,0,Qc 7h,"received, received, folds",5d 10h 4c,,6s,,,,0.0
5,23.75,0,Js 7h,"received, received, folds",9h Qh Qd,,7s,,4s,,0.0
5,20.0,2,Jd Qh,"received, received, checks",9d 10d Kd,checks,6d,bets,Jh,"bets, folds",-2.36
6,23.75,0,4d Qs,"received, received, folds",,,,,,,0.0
5,20.0,0,6s 8d,"received, received, folds",,,,,,,0.0
5,20.0,0,8c 10h,"received, received, folds",4h 2d As,,,,,,0.0
6,24.0,1,4s 6c,"received, received, folds",4d 3s 5d,,,,,,-0.25
5,20.0,0,10h 7s,"received, received, folds",,,,,,,0.0
